개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),축산업무구분명,축산물가공업구분명,축산일련번호,권리주체일련번호,총인원
3220000,3.22E+17,20050504,,3,폐업,2,폐업,20060802,,,,,2210.76,,서울특별시 강남구 개포동 140 주공아파트2단지 나상가 지하31호 ,"서울특별시 강남구 선릉로 8 (개포동,주공아파트2단지 나상가 지하31호)",,파스퇴르우유대리점,2006-08-02 15:43,I,59:59.0,우유류판매업,205629.4517,442129.1259,축산물판매업,우유류판매업,,0,
3220000,3.22E+17,20050504,,3,폐업,2,폐업,20050509,,,,,0,,서울특별시 강남구 삼성동 8 직거래장터 ,"서울특별시 강남구 선릉로 668 (삼성동,직거래장터)",,의성축산업협동조합,2005-05-09 13:52,I,59:59.0,식육판매업,203655.3229,446012.3282,축산물판매업,식육판매업,,L00,
3220000,3.22E+17,20050510,,3,폐업,2,폐업,20050808,,,,02-562-3000,0,,서울특별시 강남구 대치동 511 한보미도상가 지하 28호 ,"서울특별시 강남구 남부순환로 3032 (대치동,한보미도상가 지하 28호)",,미도한우촌,2005-08-08 13:34,I,59:59.0,식육판매업,205886.2868,443467.6118,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20150623,,3,폐업,2,폐업,20181119,,,,,12,,서울특별시 강남구 논현동 242-13 ,서울특별시 강남구 선릉로127길 12 (논현동),6099,황두레,2018-11-19 15:05,U,36:50.0,식육판매업,203526.7919,445927.1316,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20150625,,3,폐업,2,폐업,20181010,,,,5381588,12,,서울특별시 강남구 역삼동 830-27 ,서울특별시 강남구 역삼로3길 8 (역삼동),6243,뜰에서화로구이,2018-10-17 15:05,U,36:47.0,식육판매업,202741.1613,443548.006,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20050427,,3,폐업,2,폐업,20060328,,,,02-569-9671,997.43,,서울특별시 강남구 역삼동 736-28 301호 ,"서울특별시 강남구 테헤란로22길 16 (역삼동,301호)",,(주)마운틴미트코리아,2006-03-28 9:24,I,59:59.0,축산물수입판매업,203034.8851,444068.1579,축산물판매업,축산물수입판매업,,L00,
3220000,3.22E+17,20100906,,3,폐업,2,폐업,20121030,,,,,13.53,,서울특별시 강남구 삼성동 40-9 ,서울특별시 강남구 선릉로112길 31 (삼성동),,레몬정육,2012-10-30 9:36,I,59:59.0,식육판매업,203999.0683,445523.6614,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20100908,,3,폐업,2,폐업,20110519,,,,6015-1006,38.52,,서울특별시 강남구 대치동 922-1 ,서울특별시 강남구 선릉로 324 (대치동),,강남축산물도매센터,2011-05-19 16:53,I,59:59.0,식육판매업,204537.4607,444036.1667,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20100908,,3,폐업,2,폐업,20101115,,,,459-4065,14.96,,서울특별시 강남구 일원동 663-4 ,서울특별시 강남구 일원로3길 48 (일원동),,대청농축산물할인점,2010-11-15 13:27,I,59:59.0,식육판매업,207346.0408,443344.6186,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20100914,,3,폐업,2,폐업,20131227,,,,02-501-2617,9.57,,서울특별시 강남구 삼성동 118-3 ,서울특별시 강남구 봉은사로74길 15 (삼성동),,하나마트,2013-12-27 17:13,I,59:59.0,식육판매업,204531.6241,445481.2116,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20101001,,3,폐업,2,폐업,20181108,,,,,27,,서울특별시 강남구 개포동 656 시영상가 지하 103호 ,"서울특별시 강남구 언주로 21 (개포동,시영상가 지하 103호)",,태원미트,2018-11-12 11:19,U,36:28.0,식육판매업,204721.4458,441815.8225,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20101004,,3,폐업,2,폐업,,,,,02-3453-9292,21.78,,서울특별시 강남구 역삼동 761-18 강남프라자 107호 ,"서울특별시 강남구 언주로 314 (역삼동,강남프라자 107호)",,참숯숙성 횡성한우촌,2011-10-10 16:38,I,59:59.0,식육판매업,204056.1997,443750.8845,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20051207,,3,폐업,2,폐업,20090713,,,,02-567-9233,863.1,,서울특별시 강남구 역삼동 797-19 ,서울특별시 강남구 논현로 325 (역삼동),,강강술래역삼점,2009-07-13 15:32,I,59:59.0,식육판매업,203423.9305,443550.252,축산물판매업,식육판매업,,L00,
3220000,3.22E+17,20081117,,3,폐업,2,폐업,20110404,,,,02-554-3636,32.98,,"서울특별시 강남구 대치동 511 미도상가지하64,69,72호 ","서울특별시 강남구 남부순환로 3032 (대치동,미도상가지하64,69,72호)",,소와우리,2011-04-04 17:38,I,59:59.0,식육판매업,205886.2868,443467.6118,축산물판매업,식육판매업,,L00,
3220000,3.22E+17,20081117,,3,폐업,2,폐업,20091201,,,,,33,,서울특별시 강남구 신사동 568-23 1층 ,"서울특별시 강남구 압구정로18길 25 (신사동,1층)",,가주마트정육코너,2009-12-01 9:24,I,59:59.0,식육판매업,202184.1272,446804.485,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20081211,,3,폐업,2,폐업,20181112,,,,02-552-7090,0,,서울특별시 강남구 역삼동 637-24 1층 ,"서울특별시 강남구 강남대로94길 71 (역삼동,1층)",,마당,2018-11-12 13:16,U,36:28.0,식육판매업,202847.2125,444299.9878,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20090311,,3,폐업,2,폐업,20120229,,,,558-5779,6.25,,서울특별시 강남구 삼성동 143-29 1층 전원 ,"서울특별시 강남구 삼성로91길 24 (삼성동,1층 전원)",,전원,2012-02-29 15:07,I,59:59.0,식육판매업,204721.9833,444955.6699,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20090312,,3,폐업,2,폐업,20121031,,,,,37.29,,서울특별시 강남구 일원동 644-1 1층 5호 ,"서울특별시 강남구 양재대로55길 15 (일원동,1층 5호)",,하누네축산,2012-10-31 13:18,I,59:59.0,식육판매업,207667,443302.165,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20091224,,3,폐업,2,폐업,20100107,,,,548-8610,65,,서울특별시 강남구 논현동 142-1 향산빌딩 2층 ,"서울특별시 강남구 강남대로 540 (논현동,향산빌딩 2층)",,LOL,2010-01-07 16:50,I,59:59.0,식육판매업,201890.64,445348.07,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20100108,,3,폐업,2,폐업,20171221,,,,571-0988,0,,서울특별시 강남구 개포동 1222-10 101호 ,"서울특별시 강남구 논현로16길 14-5 (개포동,101호)",,남촌상회,2017-12-22 9:22,I,59:59.0,식육판매업,204180.655,441574.62,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20100120,,3,폐업,2,폐업,20100317,,,,3498-5831,0,,서울특별시 강남구 도곡동 177-2 3층 ,"서울특별시 강남구 남부순환로 2745 (도곡동,3층)",,롸이즈온(주) 베니건스유통사업본부,2010-03-17 15:44,I,59:59.0,축산물유통전문판매업,204003.4503,442778.5916,축산물판매업,축산물유통전문판매업,,L00,
3220000,3.22E+17,20100201,,3,폐업,2,폐업,20181026,,,,385-4094,81.88,,서울특별시 강남구 대치동 1019-10 ,서울특별시 강남구 삼성로51길 6 (대치동),,황소고집,2018-10-26 13:24,U,37:00.0,식육판매업,205342.4717,443857.8808,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20141124,,3,폐업,2,폐업,20160223,,,,,9,,서울특별시 강남구 대치동 500 ,"서울특별시 강남구 남부순환로 2912, 103호 (대치동)",6289,총각네한우마을도곡점,2016-02-23 16:26,I,59:59.0,식육판매업,204992.4516,443183.5761,축산물판매업,식육판매업,,L00,
3220000,3.22E+17,20141210,,3,폐업,2,폐업,20171012,,,,234983715,21,,서울특별시 강남구 압구정동 481 2필지 ,"서울특별시 강남구 압구정로 309 (압구정동, 외2필지주구센터제에이동1층6호)",6006,한살림서울소비자생활협동조합압구정매장,2017-10-12 18:08,I,59:59.0,식육판매업,203062.7845,447663.8626,축산물판매업,식육판매업,,L00,
3220000,3.22E+17,20141212,,3,폐업,2,폐업,20191213,,,,25531634,18,,서울특별시 강남구 대치동 889-53 지층 ,서울특별시 강남구 테헤란로64길 8 (대치동),6192,우리농축산물마트,2019-12-24 14:06,U,40:00.0,식육판매업,204420.7905,444662.8725,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20141224,,3,폐업,2,폐업,20160115,,,,,39,,서울특별시 강남구 수서동 724 ,"서울특별시 강남구 광평로 280, 1530호 (수서동, 로즈데일)",6367,티에스컴퍼니,2016-01-15 17:08,I,59:59.0,축산물유통전문판매업,209052.0725,442797.1382,축산물판매업,축산물유통전문판매업,,0,
3220000,3.22E+17,20071115,,3,폐업,2,폐업,20110427,,,,,8.94,,서울특별시 강남구 삼성동 140-3 ,서울특별시 강남구 선릉로 524 (삼성동),,월정정육,2011-04-27 18:08,I,59:59.0,식육판매업,204181.8232,444950.7286,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20071116,,3,폐업,2,폐업,20081001,,,,,9.01,,서울특별시 강남구 역삼동 700-8 ,서울특별시 강남구 언주로94길 5 (역삼동),,참한우,2008-10-01 14:56,I,59:59.0,식육판매업,203686.6086,444706.5324,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20071120,,3,폐업,2,폐업,20110307,,,,,48,,서울특별시 강남구 대치동 1021-3 ,서울특별시 강남구 도곡로 450 (대치동),,푸즈만 대치동 지점,2011-03-07 17:42,I,59:59.0,식육판매업,205214.685,443990.99,축산물판매업,식육판매업,,L00,
3220000,3.22E+17,20071130,,3,폐업,2,폐업,20121207,,,,,180.05,,서울특별시 강남구 대치동 988 ,서울특별시 강남구 삼성로 314 (대치동),,축산물판매분사안심축산물전문점직영점,2012-12-07 16:35,I,59:59.0,식육판매업,205293.269,444204.4553,축산물판매업,식육판매업,,L00,
3220000,3.22E+17,20071130,,3,폐업,2,폐업,20130402,,,,,58.2,,서울특별시 강남구 압구정동 436 ,서울특별시 강남구 압구정로29길 69 (압구정동),,정직한고기총각,2013-04-02 13:23,I,59:59.0,식육판매업,202146.5677,447649.9784,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20071203,,3,폐업,2,폐업,20080425,,,,,14.28,,서울특별시 강남구 수서동 746 ,서울특별시 강남구 광평로19길 10 (수서동),,홈마트정육점,2008-04-25 13:58,I,59:59.0,식육판매업,207679.5793,442508.0064,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20071213,,3,폐업,2,폐업,20090212,,,,,19,,서울특별시 강남구 청담동 109-16 청담범신칼릭스빌 2차 1층 ,"서울특별시 강남구 도산대로89길 35 (청담동,청담범신칼릭스빌 2차 1층)",,럭키할인마트,2009-02-12 9:22,I,59:59.0,식육판매업,204504.3687,447166.9913,축산물판매업,식육판매업,,0,
3230000,3.23E+17,20000619,,3,폐업,2,폐업,20030224,,,,403-1429,22.1,,"서울특별시 송파구 오금동 153-0004 ,5 ",,,굿모닝정육뱅크(수입육),2003-03-26 9:57,I,59:59.0,식육판매업,212119.555,444205.4441,축산물판매업,식육판매업,,L00,
3220000,3.22E+17,20071214,,3,폐업,2,폐업,20090706,,,,,54.6,,서울특별시 강남구 도곡동 193-20 ,서울특별시 강남구 남부순환로381길 50 (도곡동),,팔도순한우직판장,2009-07-06 17:06,I,59:59.0,식육판매업,203911.1668,442773.8863,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20080117,,3,폐업,2,폐업,20140326,,,,,25.05,,서울특별시 강남구 역삼동 668-14 ,서울특별시 강남구 논현로 514 (역삼동),,씨티후레쉬마트,2014-03-26 17:09,I,59:59.0,식육판매업,203152.9808,444481.2609,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20051014,,3,폐업,2,폐업,20051018,,,,,0,,서울특별시 강남구 삼성동 16-1 강남구청직거래행사장 ,"서울특별시 강남구 학동로 426 (삼성동,강남구청직거래행사장)",,함평축산업협동조합하나로마트,2005-10-18 13:36,I,59:59.0,식육판매업,204128.3902,446149.7955,축산물판매업,식육판매업,,L00,
3220000,3.22E+17,20091120,,3,폐업,2,폐업,20190304,,,,553-2075,22,,서울특별시 강남구 역삼동 817-4 ,서울특별시 강남구 테헤란로1길 28-5 (역삼동),6129,란꾸이팡1,2019-03-04 13:06,U,40:00.0,식육판매업,202389.7575,444240.0594,축산물판매업,식육판매업,,L00,
3220000,3.22E+17,20091124,,3,폐업,2,폐업,20200504,,,,518-4089,28.6,,서울특별시 강남구 신사동 568-11 ,서울특별시 강남구 압구정로18길 25 (신사동),,GS슈퍼신사점,2020-05-04 10:17,U,40:00.0,식육판매업,202167.013,446808.0756,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20091201,,3,폐업,2,폐업,20110315,,,,459-8888,22,,서울특별시 강남구 수서동 747 수서삼성아파트상가14호 ,"서울특별시 강남구 광평로31길 27 (수서동,수서삼성아파트상가14호)",,수원축협축산물판매장,2011-03-15 11:34,I,59:59.0,식육판매업,207950.1375,442526.2536,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20091208,,3,폐업,2,폐업,20100806,,,,,41,,서울특별시 강남구 청담동 34-9 1층 104호 ,"서울특별시 강남구 학동로67길 12 (청담동,1층 104호)",,청담명품한우,2010-08-06 9:53,I,59:59.0,식육판매업,204063.2402,446315.4523,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20090303,,3,폐업,2,폐업,20181112,,,,561-9225,12.16,,서울특별시 강남구 역삼동 784-6 ,서울특별시 강남구 언주로 309 (역삼동),,만정,2018-11-12 16:55,U,36:28.0,식육판매업,203982.09,443658.355,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20060502,,3,폐업,2,폐업,20060515,,,,529-0222,0,,서울특별시 강남구 포이동 197-3 ,,,(주)전남무역서울지점,2006-05-15 16:26,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,,L00,
3220000,3.22E+17,20060503,,3,폐업,2,폐업,20170102,,,,,26.37,,서울특별시 강남구 역삼동 765-2 백림빌딩 1층 ,"서울특별시 강남구 선릉로63길 9 (역삼동,백림빌딩 1층)",,진흥축산(도곡),2017-01-02 11:50,I,59:59.0,식육판매업,204479.1309,443880.7232,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20060509,,3,폐업,2,폐업,20060811,,,,,28.98,,서울특별시 강남구 논현동 98-12 청호불교문화원 다동 110호,"서울특별시 강남구 언주로148길 14, 다동 110호 (논현동,청호불교문화원)",,우리정육점,2006-08-11 22:13,I,59:59.0,식육판매업,203121.2036,446464.38,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20060524,,3,폐업,2,폐업,20201014,,,,234110727,26.68,,서울특별시 강남구 일원동 711-1 수서1단상가 1동 104호,"서울특별시 강남구 양재대로55길 6, 1동 104호 (일원동,수서1단상가)",,대성축산,2020-10-14 10:08,U,40:00.0,식육판매업,207748.4871,443240.945,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20060609,,3,폐업,2,폐업,20190125,,,,512-0003,18.56,,서울특별시 강남구 논현동 82-13 수산빌딩1층 ,"서울특별시 강남구 학동로33길 17 (논현동,수산빌딩1층)",,에스마트,2019-01-25 16:04,U,40:00.0,식육판매업,202776.775,445965.1769,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20060927,,3,폐업,2,폐업,20080813,,,,552-5672,10.04,,서울특별시 강남구 삼성동 116-1 인산빌딩 1층 ,"서울특별시 강남구 봉은사로 468 (삼성동,인산빌딩 1층)",,옛화로명가,2008-08-13 21:38,I,59:59.0,식육판매업,204434.0162,445536.7986,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20061011,,3,폐업,2,폐업,20081222,,,,,29.25,,서울특별시 강남구 대치동 943-29 ,서울특별시 강남구 테헤란로86길 15 (대치동),,콩과돼지,2008-12-22 14:14,I,59:59.0,식육판매업,205191.3142,444916.1979,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20061025,,3,폐업,2,폐업,20130410,,,,,19.8,,서울특별시 강남구 도곡동 946-12 ,서울특별시 강남구 강남대로 280 (도곡동),,지리산,2013-04-10 13:23,I,59:59.0,식육판매업,202844.9303,442939.0752,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20050728,,3,폐업,2,폐업,20051014,,,,,50230.88,,서울특별시 강남구 수서동 716 한신사이룩스 서관 707호 ,"서울특별시 강남구 광평로 295 (수서동,한신사이룩스 서관 707호)",,우리통상,2005-10-14 13:35,I,59:59.0,축산물수입판매업,209144.7832,442922.6113,축산물판매업,축산물수입판매업,,0,
3220000,3.22E+17,20050809,,3,폐업,2,폐업,20110421,,,,02-517-5701,1830.53,,서울특별시 강남구 도곡동 902-2 외 1필지 ,"서울특별시 강남구 남부순환로363길 16 (도곡동,외 1필지)",,(주)남양토탈,2011-04-21 12:50,I,59:59.0,식육판매업,203304.6845,442693.0391,축산물판매업,식육판매업,,L00,
3220000,3.22E+17,20050816,,3,폐업,2,폐업,20191231,,,,02-556-3325,33,,서울특별시 강남구 역삼동 769-7 ,"서울특별시 강남구 역삼로 212, 1층 (역삼동)",6227,휘뚜르마트,2020-01-13 14:16,U,40:00.0,식육판매업,203504.279,443769.3805,축산물판매업,식육판매업,,L00,
3230000,3.23E+17,19870801,,3,폐업,2,폐업,20090105,,,,400 -6145,20.3,,서울특별시 송파구 마천동     139-  2 ,,,동일식육점,2009-01-05 10:54,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,,0,
3220000,3.22E+17,20050819,,3,폐업,2,폐업,20151104,,,,,413.33,,서울특별시 강남구 일원동 642-9 1층 ,"서울특별시 강남구 일원로3길 90 (일원동,1층)",,건국우유일원대리점,2015-11-04 15:08,I,59:59.0,우유류판매업,207582.8211,443445.2945,축산물판매업,우유류판매업,,0,
